u,g,r,i,z,class,redshift,redshift_err
18.1829,16.22539,15.35066,14.94173,14.59006,GALAXY,0.03958721,8.378918e-06
19.00483,17.70153,17.27085,16.96278,16.93378,GALAXY,0.07988667,8.528339e-06
18.38404,17.40368,17.09338,16.90452,16.93842,GALAXY,0.005957456,4.764611e-06
15.77818,14.69564,14.52068,14.46554,14.50845,GALAXY,0.0,0.0
19.16309,17.99833,17.57829,17.28566,17.21275,GALAXY,0.05765232,1.265162e-05
18.18554,17.78961,17.85003,17.90425,17.83739,QSO,0.6985396,0.0001448149
18.65503,17.72955,17.29361,16.93298,16.79644,GALAXY,0.08422977,8.391639e-06
19.12235,17.50444,16.76177,16.31432,15.95238,GALAXY,0.0565972,1.465843e-05
19.46733,18.21094,17.45037,17.03638,16.75864,GALAXY,0.1418182,1.938519e-05
17.6573,16.17729,15.36142,14.88784,14.46904,GALAXY,0.03441172,1.436556e-05
19.17703,19.06289,18.72981,18.54947,18.01991,QSO,0.3191839,3.356222e-05
18.51291,17.20081,16.76805,16.53112,16.46466,GALAXY,0.04315808,7.845722e-06
19.27973,18.01206,17.82537,17.8181,17.78558,GALAXY,0.02759461,5.755343e-06
18.28356,17.2472,16.78667,16.46097,16.22261,GALAXY,0.04248503,4.659725e-06
18.3618,16.46556,15.58536,15.16571,14.8117,GALAXY,0.04301928,1.144449e-05
17.93678,16.06115,15.17577,14.73478,14.39741,GALAXY,0.04317676,1.209025e-05
19.33255,18.17529,17.64929,17.32699,17.17118,GALAXY,0.07936465,1.023366e-05
17.94397,16.01642,15.13739,14.71336,14.36662,GALAXY,0.04258141,1.112338e-05
18.11957,16.24876,15.34335,14.8264,14.41834,GALAXY,0.04329725,1.260121e-05
18.63598,16.93516,16.11692,15.67704,15.36657,GALAXY,0.07904557,1.124563e-05
19.42069,17.58056,16.74022,16.3271,16.01212,GALAXY,0.04310885,1.632956e-05
19.37178,17.91537,17.238,17.09762,16.66198,GALAXY,0.1019732,1.296546e-05
19.57549,18.37187,17.76838,17.40647,17.23499,GALAXY,0.07932812,2.829335e-05
18.78797,16.86185,15.80877,15.31852,14.91258,GALAXY,0.134953,3.500525e-05
18.94161,17.19102,16.21935,15.7471,15.37496,GALAXY,0.1077881,2.086739e-05
17.02135,17.05098,16.99899,17.0575,16.42461,QSO,0.3209457,5.245969e-05
19.43641,18.00433,17.27486,16.8479,16.59622,GALAXY,0.07394081,1.301905e-05
19.27499,19.15508,19.0027,18.66777,18.64191,QSO,1.873134,0.0004551084
19.11375,18.03912,17.55796,17.1958,17.11019,GALAXY,0.09479138,6.679929e-06
19.51409,17.46128,16.51185,16.05042,15.6877,GALAXY,0.1117413,2.307398e-05
18.38083,17.32204,16.88215,16.64584,16.45007,GALAXY,0.01712332,9.841223e-06
18.60687,18.2721,18.39894,18.20697,18.05134,QSO,0.4629261,3.990069e-05
19.05174,17.70539,17.02296,16.60417,16.37273,GALAXY,0.1176315,9.715734e-06
19.01193,18.70825,18.5606,18.29541,18.19264,QSO,1.804817,0.0005700266
18.24112,16.74465,16.06249,15.66604,15.4015,GALAXY,0.04226105,1.659466e-05
19.22074,17.83931,17.04957,16.60252,16.26948,GALAXY,0.1173192,2.013982e-05
19.3683,17.53088,16.48531,15.97063,15.56027,GALAXY,0.1165653,2.68869e-05
19.58759,18.1485,17.63184,17.33598,17.28307,GALAXY,0.03769197,2.125226e-05
18.87407,17.52465,17.03908,16.73782,16.55662,GALAXY,0.0,0.0
19.26489,19.04323,19.0148,19.10424,18.99586,QSO,0.8302238,9.940778e-05
17.36737,15.51985,14.66484,14.20977,13.85614,GALAXY,0.04255361,1.178508e-05
19.37914,17.90806,17.29153,16.94197,16.67655,GALAXY,0.04225783,1.556101e-05
19.41401,17.79907,16.77601,16.34449,16.01168,GALAXY,0.1900116,3.017652e-05
18.64169,17.46915,16.9744,16.63887,16.44259,GALAXY,0.07460012,6.654226e-06
19.37034,17.97775,17.2,16.76392,16.43244,GALAXY,0.1072333,1.051212e-05
17.85205,16.73441,16.18747,15.85013,15.61751,GALAXY,0.05132899,1.13279e-05
19.05739,17.87128,17.41623,17.17131,17.11214,GALAXY,0.06305619,1.580843e-05
19.40636,17.60664,16.69447,16.27847,15.96382,GALAXY,0.07534095,1.860931e-05
18.93762,17.69342,17.05119,16.69064,16.43084,GALAXY,0.08310904,1.399084e-05
18.89456,17.51672,16.85704,16.41117,16.14725,GALAXY,0.06667583,9.714598e-06
18.14428,17.04348,16.66596,16.45869,16.32476,GALAXY,0.01724301,7.497114e-06
18.85438,16.78995,15.83674,15.40448,15.06767,GALAXY,0.07510231,1.498176e-05
19.44341,19.2684,19.22347,19.05849,19.08473,QSO,1.490347,0.0007003524
19.16179,17.93671,17.16096,16.77728,16.57518,GALAXY,0.1788769,2.656038e-05
19.57465,19.16867,18.90421,18.99934,18.93657,QSO,0.9602409,0.0004371383
18.32236,16.44093,15.61528,15.2184,14.9031,GALAXY,0.03855524,1.077173e-05
19.57565,17.85954,16.95891,16.53772,16.17753,GALAXY,0.1106865,2.510745e-05
16.5543,15.47923,15.07154,14.75755,14.57429,GALAXY,0.05423963,7.572558e-06
19.45665,17.51822,16.55901,16.12554,15.80196,GALAXY,0.08496692,1.902812e-05
19.39724,18.11743,17.33935,16.95958,16.72011,GALAXY,0.1370554,1.734953e-05
18.66888,17.49945,17.01409,16.72791,16.51592,GALAXY,0.03875184,1.003283e-05
18.74371,17.72737,17.39723,17.15125,17.06491,GALAXY,0.08631964,5.735567e-06
17.60231,16.54015,16.00042,15.58565,15.38542,GALAXY,0.0870026,4.886705e-06
19.42323,19.10582,18.83539,18.60235,18.52938,QSO,1.546705,0.0004496052
19.41785,18.09418,17.35884,16.88752,16.60135,GALAXY,0.08620064,6.219478e-06
18.30653,17.13076,16.66825,16.45915,16.35496,GALAXY,0.0219903,6.813105e-06
18.4793,18.29025,18.19162,18.17366,17.80264,QSO,0.3828172,5.639916e-05
18.00805,16.56525,15.93169,15.54134,15.26289,GALAXY,0.06043727,1.186795e-05
17.26709,16.1597,15.75744,15.55516,15.42059,GALAXY,0.0125614,7.565542e-06
18.22015,18.6411,19.15109,19.44753,19.74653,QSO,2.452616,0.001229063
19.12284,17.89171,17.11386,16.66039,16.47769,GALAXY,0.1721232,1.021885e-05
19.34784,18.25865,17.67564,17.29045,17.16608,GALAXY,0.1739272,6.419169e-06
19.13402,17.68655,17.06189,16.69292,16.45539,GALAXY,0.08385873,1.013632e-05
19.33533,18.79966,18.25171,17.87067,17.71314,QSO,0.1727621,3.072736e-05
18.69548,16.70958,15.77574,15.35221,15.00856,GALAXY,0.08204105,1.351924e-05
18.56202,17.385,16.95685,16.659,16.47897,GALAXY,0.07909299,6.824491e-06
19.51294,17.99452,17.12859,16.68885,16.35946,GALAXY,0.1126511,2.189765e-05
19.19574,18.0039,17.50331,17.21686,17.11351,GALAXY,0.0815639,1.125991e-05
17.65558,16.32215,15.72061,15.36696,15.08781,GALAXY,0.05150639,1.32477e-05
18.11587,16.18857,15.28386,14.85047,14.4973,GALAXY,0.06348383,1.407521e-05
19.06936,17.85735,17.2325,16.87807,16.62366,GALAXY,0.066806,9.039468e-06
19.02031,17.21665,16.36332,15.96832,15.65904,GALAXY,0.06690242,1.930812e-05
19.5896,18.20831,17.60832,17.2673,17.04208,GALAXY,0.07536709,1.2419e-05
19.0353,17.80804,17.14026,16.76052,16.59358,GALAXY,0.0807889,1.264701e-05
18.92421,17.01304,16.10035,15.65018,15.30623,GALAXY,0.06644986,1.765133e-05
19.02917,17.45365,16.61909,16.17056,15.89319,GALAXY,0.0952963,9.854455e-06
18.79233,17.65686,17.18498,16.88868,16.76179,GALAXY,0.08261265,9.854274e-06
18.32765,17.16866,16.73375,16.4772,16.32472,GALAXY,0.07769189,9.846972e-06
19.15967,17.32825,16.58355,16.14262,15.84334,GALAXY,0.1106418,1.154777e-05
19.30805,18.94665,18.90808,18.67171,18.59534,QSO,0.4793711,4.644465e-05
19.35695,19.24909,19.25868,19.05157,19.00787,QSO,1.795266,0.0004970026
19.42041,18.29813,17.6466,17.33177,17.09671,GALAXY,0.1606583,1.362313e-05
18.96494,17.90329,17.44852,17.1918,17.02261,GALAXY,0.0816408,5.425856e-06
16.76669,15.35214,14.64158,14.27065,13.96645,GALAXY,0.01730313,1.750072e-05
19.16225,17.71145,16.95645,16.56119,16.27867,GALAXY,0.07888425,1.153046e-05
18.59545,17.87922,17.60659,17.64011,17.46239,GALAXY,0.01738028,5.774537e-06
17.16931,15.70121,14.93364,14.54033,14.21728,GALAXY,0.02142574,8.820454e-06
19.3329,17.6417,16.7974,16.40315,16.1135,GALAXY,0.1008041,2.232337e-05
18.33561,17.06367,16.48435,16.08442,16.17794,GALAXY,0.04869162,1.289111e-05
19.52746,17.76629,16.94367,16.43336,16.05177,GALAXY,0.05631126,1.213098e-05
18.32312,17.39368,17.00002,16.81369,16.77447,GALAXY,0.01719038,1.618214e-05
19.4384,18.41819,17.52915,17.09712,16.86732,QSO,0.2377485,4.251745e-05
17.29119,16.33252,16.00113,15.79712,15.67511,GALAXY,0.04677701,5.633166e-06
18.38273,16.55381,15.68465,15.28604,14.96111,GALAXY,0.05615278,1.432182e-05
19.0594,19.06826,19.28154,19.43777,19.76094,QSO,1.552506,0.0003670846
19.55538,17.88252,16.89269,16.42297,16.10537,GALAXY,0.1667342,1.820277e-05
19.47603,17.44049,16.50496,16.0771,15.72066,GALAXY,0.07807451,1.819974e-05
19.10687,17.72312,17.29437,17.00703,17.01419,GALAXY,0.03439873,9.361385e-06
19.43063,18.03336,17.39742,17.02406,16.77852,GALAXY,0.09687453,1.140569e-05
19.41784,18.06234,17.3994,17.00028,16.74516,GALAXY,0.07758976,6.543735e-06
18.16405,16.31732,15.45339,15.07242,14.75192,GALAXY,0.07763901,1.205068e-05
18.42049,17.12556,16.46393,16.06918,15.79897,GALAXY,0.06082158,7.42283e-06
19.56999,18.11043,17.14984,16.6799,16.34645,GALAXY,0.172136,2.436893e-05
19.24288,18.08657,17.65128,17.39416,17.28102,GALAXY,0.08671618,6.290489e-06
18.25734,16.40132,15.56818,15.16011,14.82572,GALAXY,0.03948652,1.113568e-05
19.44582,18.20932,17.40103,17.00228,16.71656,GALAXY,0.1718241,2.174412e-05
18.76693,17.99852,18.09567,17.83521,17.98138,GALAXY,0.05419561,5.446026e-06
19.2493,18.09585,17.61882,17.32932,17.14087,GALAXY,0.08710022,5.483045e-06
18.58052,18.52482,18.31239,18.33835,18.44741,QSO,1.261744,0.000315348
18.84911,17.80584,17.39784,17.05904,16.91965,GALAXY,0.07555157,4.24991e-06
19.15559,17.69522,16.91769,16.51942,16.17836,GALAXY,0.08695462,1.847014e-05
19.35442,18.99405,19.0908,18.96979,18.84238,QSO,0.5155602,8.04075e-05
19.08258,17.63098,16.84215,16.46405,16.18769,GALAXY,0.08867358,1.262263e-05
19.16445,17.98346,17.345,17.00896,16.81402,GALAXY,0.08767076,1.841536e-05
19.26751,18.06564,17.4478,17.03432,16.80926,GALAXY,0.08727421,6.920605e-06
19.29869,17.74858,16.79556,16.34897,15.99568,GALAXY,0.1457841,2.784329e-05
18.95641,17.91741,17.56639,17.32264,17.20664,GALAXY,0.07193762,5.669581e-06
18.86363,17.35537,16.98458,16.71633,16.64576,GALAXY,0.07185744,6.056624e-06
19.38361,18.20322,17.76792,17.46568,17.31228,GALAXY,0.07786903,6.699304e-06
18.89938,17.63148,17.02032,16.63317,16.43525,GALAXY,0.08359825,8.849129e-06
19.28028,18.05782,17.47468,17.05555,16.78221,GALAXY,0.06365738,1.180605e-05
19.27175,17.95161,17.28102,16.89792,16.65477,GALAXY,0.1034881,9.092012e-06
19.01223,17.64237,17.01417,16.60666,16.3843,GALAXY,0.08712246,1.165428e-05
19.58096,18.31037,17.51208,17.07644,16.82931,GALAXY,0.142187,8.00285e-06
18.87994,17.18841,16.30768,15.89799,15.60209,GALAXY,0.08961355,1.325145e-05
18.88551,18.70335,18.65103,18.37221,18.36033,QSO,1.638877,0.0002512069
19.21522,17.59741,16.74459,16.30131,15.98838,GALAXY,0.0841265,1.665869e-05
18.49727,16.62101,15.69006,15.21663,14.88749,GALAXY,0.08185336,1.822886e-05
19.41377,19.20388,19.08626,19.16175,19.02049,QSO,0.8955676,0.0002904748
19.30966,17.894,17.19024,16.80235,16.58818,GALAXY,0.08242182,1.488643e-05
18.88047,17.12519,16.31387,15.94847,15.71156,GALAXY,0.08379277,1.366934e-05
19.17209,17.61284,16.77595,16.34811,16.05518,GALAXY,0.09140927,3.815789e-05
19.33348,18.16808,17.58183,17.22367,16.99811,GALAXY,0.08320808,7.633427e-06
19.19291,18.04607,17.54826,17.22385,17.06441,GALAXY,0.06425837,8.697112e-06
19.15438,17.15428,16.21727,15.80274,15.48881,GALAXY,0.07146611,1.568923e-05
19.59065,17.59503,16.53818,16.08375,15.72272,GALAXY,0.1218918,2.238652e-05
19.18655,17.93641,17.33063,16.92447,16.71991,GALAXY,0.07080382,9.981122e-06
18.55186,16.70965,15.81068,15.37561,15.07419,GALAXY,0.0849617,2.079511e-05
19.30726,17.53438,16.77929,16.34993,16.05511,GALAXY,0.06496702,1.573012e-05
17.9579,17.0163,16.7581,16.47924,16.4079,GALAXY,0.06557685,7.187511e-06
18.60585,17.65284,17.34286,17.09407,16.97556,GALAXY,0.05327911,5.945876e-06
19.5071,17.99549,17.26291,16.79662,16.52758,GALAXY,0.06698135,6.716663e-06
18.8647,17.65607,17.13536,16.81784,16.61506,GALAXY,0.06653378,1.057815e-05
18.9217,17.62752,16.93419,16.54207,16.30595,GALAXY,0.1014673,1.282029e-05
18.82959,17.81184,17.47513,17.1749,17.08062,GALAXY,0.06601903,6.919195e-06
18.58667,17.59274,17.39803,17.20787,17.1121,GALAXY,0.03658193,5.976661e-06
19.40458,18.33877,17.53747,17.1305,16.87616,GALAXY,0.1809648,3.530498e-05
19.34646,18.52946,18.16624,17.81252,17.74863,GALAXY,0.1358225,4.323678e-06
19.18279,18.95251,18.94048,18.71223,18.58259,QSO,0.4460118,6.727298e-05
18.29615,17.2093,16.83096,16.58591,16.42824,GALAXY,0.03343604,7.775135e-06
19.16153,18.18348,17.35105,16.90788,16.62555,GALAXY,0.2385133,1.3106e-05
19.05107,18.46887,18.03341,17.86931,17.40547,QSO,0.3051458,3.251456e-05
19.26973,17.20314,16.10176,15.64025,15.26739,GALAXY,0.1311794,2.722159e-05
18.69508,16.78493,15.85726,15.43123,15.13008,GALAXY,0.09161231,1.958898e-05
19.16387,17.22108,16.30254,15.89226,15.62059,GALAXY,0.09457809,2.836486e-05
19.30964,17.4232,16.45211,16.00536,15.65425,GALAXY,0.09319811,1.770231e-05
19.02198,17.78462,17.05532,16.64313,16.39216,GALAXY,0.09394274,7.645304e-06
19.5642,19.3722,19.22944,18.97982,18.9552,QSO,1.521669,0.0003339758
18.83998,18.13617,17.80678,17.44144,17.45583,GALAXY,0.1471086,8.76483e-06
19.44076,17.74575,16.92216,16.52042,16.25842,GALAXY,0.07554535,2.156781e-05
18.53871,18.20385,18.24295,18.00241,17.58128,QSO,0.4223597,5.23336e-05
19.11592,18.8551,18.6514,18.26965,17.75482,QSO,0.4187308,-1.0
18.4019,17.34529,16.97805,16.67438,16.53456,GALAXY,0.0654919,6.597678e-06
19.38912,17.51584,16.6125,16.20455,15.89959,GALAXY,0.07610856,1.977177e-05
19.25123,18.10569,17.66476,17.43384,17.32478,GALAXY,0.1185879,1.380945e-05
18.97916,17.06746,16.13245,15.71496,15.40291,GALAXY,0.08768356,2.041492e-05
17.71846,17.42165,17.5125,17.44074,17.46542,QSO,0.5304942,0.0001002545
18.28834,17.23404,16.78425,16.52567,16.38361,GALAXY,0.03496538,1.315932e-05
19.11194,17.12553,16.18886,15.77427,15.44466,GALAXY,0.08509955,1.787368e-05
19.49436,17.46287,16.38807,15.95242,15.56698,GALAXY,0.1348672,2.460854e-05
19.10054,17.85083,17.24539,16.83637,16.66684,GALAXY,0.08469141,8.694425e-06
18.82407,17.32537,16.59577,16.21512,15.98046,GALAXY,0.0857488,1.089182e-05
19.32632,17.71446,16.93023,16.48765,16.17255,GALAXY,0.08180574,1.58252e-05
18.56934,18.41847,18.51959,18.63286,18.84589,QSO,1.515134,0.0002179234
19.56275,17.70074,16.68654,16.26344,15.91732,GALAXY,0.1084861,2.20864e-05
18.29778,17.20472,16.74875,16.45718,16.2606,GALAXY,0.06768317,7.202886e-06
19.47602,18.18301,17.33068,16.87548,16.54731,GALAXY,0.1545435,1.427078e-05
19.08342,18.01054,17.43697,17.06909,16.86517,GALAXY,0.1442339,6.418267e-06
19.14347,17.9198,17.2394,16.82404,16.5501,GALAXY,0.1108145,6.725023e-06
17.87577,16.54794,15.94723,15.61288,15.36701,GALAXY,0.03281174,1.485395e-05
19.4564,17.53316,16.55651,16.13746,15.80367,GALAXY,0.1069309,1.882259e-05
19.50616,17.96817,17.03761,16.5584,16.19659,GALAXY,0.1431189,1.826543e-05
19.13752,18.3544,18.2435,18.2043,17.94743,QSO,2.501633,0.0001886529
19.57453,17.55126,16.6535,16.22223,15.91044,GALAXY,0.06439128,1.956025e-05
19.37242,17.72636,16.78552,16.28088,15.90888,GALAXY,0.1309943,1.524726e-05
19.52561,19.39795,19.40131,19.1904,19.15957,QSO,1.739972,0.0006591945
17.77819,16.56563,16.03065,15.68907,15.48422,GALAXY,0.05028698,9.807134e-06
19.56906,18.53125,17.82156,17.42145,17.16873,GALAXY,0.1318691,1.474227e-05
17.32235,15.96808,15.26046,14.88686,14.61169,GALAXY,0.04971321,2.069644e-05
19.20823,17.64916,16.8079,16.38645,16.06026,GALAXY,0.1022575,1.69415e-05
17.19344,15.53719,14.78744,14.41186,14.07586,GALAXY,0.03192536,1.628298e-05
19.5602,18.0602,17.20412,16.77641,16.47826,GALAXY,0.1304575,1.669722e-05
19.01668,18.10537,17.89118,17.6355,17.56038,GALAXY,0.05360124,5.803202e-06
19.56807,17.66855,16.73039,16.28206,15.94724,GALAXY,0.0632233,1.611473e-05
19.18052,17.96447,17.36972,16.93794,16.71673,GALAXY,0.09004982,7.932285e-06
16.99203,15.49552,14.78948,14.3889,14.08534,GALAXY,0.03892801,7.905348e-06
19.28894,19.27023,19.16684,19.20796,19.15923,QSO,0.9576309,0.0004275947
19.51357,18.97643,18.57481,18.34703,18.32046,QSO,1.555262,0.0003024196
18.66688,17.2872,16.60289,16.20244,15.92717,GALAXY,0.04039489,6.862416e-06
18.1531,17.07227,16.55688,16.3035,16.065,GALAXY,0.01922451,6.013932e-06
17.17668,15.71304,14.93896,14.53137,14.20188,GALAXY,0.03895781,1.553119e-05
18.40047,16.78939,16.01527,15.63247,15.33071,GALAXY,0.03931989,1.93476e-05
19.37959,17.75157,16.83669,16.38945,16.07928,GALAXY,0.1289109,2.477515e-05
18.23981,17.09998,16.58951,16.30289,16.12314,GALAXY,0.0332008,8.248558e-06
17.45605,15.91477,15.1907,14.79515,14.55258,GALAXY,0.03319876,1.110219e-05
18.83007,18.68329,18.64265,18.43532,18.43127,QSO,1.644547,0.0003277941
19.43654,17.84192,17.42852,17.20185,17.11615,GALAXY,0.02380868,1.356867e-05
19.33776,17.31028,16.36108,15.88787,15.53221,GALAXY,0.05852731,1.298824e-05
18.35932,17.11754,16.5465,16.2291,15.97874,GALAXY,0.03199466,1.023958e-05
17.89273,16.04876,15.17302,14.73145,14.4047,GALAXY,0.04963897,1.225738e-05
19.50309,17.52805,16.52454,15.9991,15.58736,GALAXY,0.04872331,1.250202e-05
18.39021,18.26473,18.06419,18.0747,18.00905,QSO,1.019423,0.0001523514
18.29635,17.0753,16.52489,16.18031,15.99393,GALAXY,0.05801846,9.862514e-06
17.96932,16.79223,16.34051,16.0696,15.90254,GALAXY,0.03179024,8.867535e-06
19.15164,18.04213,17.44528,17.04138,16.82302,GALAXY,0.05778809,8.359687e-06
19.50554,18.17563,17.59695,17.27894,17.06739,GALAXY,0.04954492,2.589332e-05
19.04092,17.47659,16.54418,16.1188,15.77657,GALAXY,0.1276699,2.925313e-05
16.76533,15.4512,14.9953,14.76663,14.62883,GALAXY,0.01042284,9.895709e-06
17.83891,15.99168,15.19276,14.7963,14.50091,GALAXY,0.04019401,5.090629e-06
19.10307,19.01791,18.97789,18.73165,18.73248,QSO,1.660116,0.0002312429
19.19907,17.40259,16.64067,16.2717,16.01881,GALAXY,0.09279396,1.146853e-05
19.13398,17.60359,16.79836,16.38107,16.07566,GALAXY,0.1306342,2.003628e-05
17.19123,15.73143,15.06421,14.66346,14.45224,GALAXY,0.05392499,1.300149e-05
17.06725,15.88194,15.35035,15.02573,14.8091,GALAXY,0.03959389,1.130973e-05
18.98098,17.40189,16.50546,16.03901,15.70126,GALAXY,0.09247962,2.136071e-05
19.37482,17.42451,16.50039,16.07269,15.72607,GALAXY,0.08253499,1.218705e-05
19.4607,17.61789,16.73442,16.32888,15.98633,GALAXY,0.08239279,1.645922e-05
19.16579,17.11404,16.16566,15.72561,15.37911,GALAXY,0.08207341,1.077042e-05
19.06756,17.15477,16.26149,15.84302,15.52083,GALAXY,0.0820087,1.605594e-05
19.36135,18.22021,17.66446,17.28584,17.08057,GALAXY,0.09068614,9.087289e-06
18.84106,18.68431,18.52751,18.42744,18.1263,QSO,2.05945,0.0003592623
19.20705,18.0985,17.66967,17.42794,17.32395,GALAXY,0.08479736,1.092446e-05
18.56008,17.53408,17.05788,16.76297,16.53612,GALAXY,0.08149488,1.050331e-05
18.9985,17.85492,17.28891,16.95271,16.75707,GALAXY,0.0812085,1.035912e-05
18.28448,17.11757,16.60039,16.2851,16.07472,GALAXY,0.08109458,9.724581e-06
19.07121,17.50296,16.68708,16.28576,15.99151,GALAXY,0.1453562,3.405147e-05
18.69554,17.6571,17.1252,16.83077,16.54683,GALAXY,0.0279758,8.08034e-06
17.84951,16.24787,15.39678,14.97307,14.63457,GALAXY,0.07262816,1.316437e-05
19.51628,17.72978,17.06556,16.72125,16.45207,GALAXY,0.09560268,1.276513e-05
18.47591,17.27633,16.65705,16.25959,16.01406,GALAXY,0.06395952,6.030819e-06
18.66994,17.67316,17.23804,17.01795,16.85472,GALAXY,0.04125679,8.098581e-06
18.86918,16.99162,15.99528,15.55016,15.19835,GALAXY,0.09577402,2.047609e-05
19.30321,19.14667,18.82367,18.78667,18.96312,QSO,1.169118,0.0004137175
18.46474,17.49734,17.19947,17.02278,16.93612,GALAXY,0.03985724,7.246057e-06
18.3112,16.88021,16.38411,16.15199,16.20574,GALAXY,0.02937867,2.249968e-05
19.46013,18.25924,17.41463,16.97229,16.67539,GALAXY,0.1672062,1.049487e-05
19.12833,17.77735,17.28722,17.0572,17.03059,GALAXY,0.029266,3.10402e-05
19.47927,17.9058,17.2113,16.88087,16.62473,GALAXY,0.05417298,2.153185e-05
18.93023,17.2831,16.57336,16.2095,15.90682,GALAXY,0.08174746,1.885076e-05
18.64997,17.94896,17.94905,17.91269,17.67805,QSO,2.457703,0.0001039014
19.49114,18.02585,17.02568,16.53217,16.27351,GALAXY,0.1742815,1.902271e-05
19.53896,18.13893,17.74024,17.51993,17.41179,GALAXY,0.04605669,5.26908e-06
17.97002,16.89277,16.52837,16.28047,16.15436,GALAXY,0.04798348,7.103585e-06
18.98207,18.10755,17.70536,17.49602,17.44821,GALAXY,0.1846554,7.240386e-06
19.35755,18.01299,17.33598,16.95492,16.68686,GALAXY,0.1132681,1.351084e-05
19.20752,18.14167,17.604,17.32575,17.08911,GALAXY,0.1074393,1.602016e-05
19.15746,18.7806,18.65903,18.72662,18.82171,GALAXY,0.9220027,3.036908
19.36893,18.15902,17.61553,17.27367,17.03859,GALAXY,0.09268128,6.954776e-06
18.82059,17.23098,16.40388,15.98969,15.67661,GALAXY,0.0933718,7.606811e-06
18.78373,16.94551,16.08831,15.67899,15.33033,GALAXY,0.05463255,1.573088e-05
19.12783,18.17527,17.87152,17.58904,17.55212,GALAXY,0.08291919,8.772329e-06
19.21014,17.87119,17.17596,16.70484,16.50771,GALAXY,0.1068243,7.279922e-06
19.42082,17.81269,16.97969,16.59563,16.29669,GALAXY,0.1310393,3.400343e-05
18.22882,16.1054,15.07619,14.56772,14.15867,GALAXY,0.05380791,1.298968e-05
17.24137,15.71069,14.95115,14.56179,14.25366,GALAXY,0.05305798,1.485073e-05
19.25357,17.42489,16.46693,16.03881,15.67693,GALAXY,0.09571958,2.469326e-05
19.35032,18.17057,17.40568,16.95823,16.70414,GALAXY,0.1611144,1.024318e-05
19.05874,17.08016,16.05266,15.60772,15.21377,GALAXY,0.09563775,2.000311e-05
18.40734,17.58512,17.26181,17.11497,16.93695,GALAXY,0.01745718,5.382868e-06
19.10652,18.00692,17.59424,17.28095,17.16051,GALAXY,0.08063412,7.034908e-06
18.45287,17.34025,16.75281,16.35429,16.14452,GALAXY,0.1292993,5.928505e-06
18.83363,17.74952,17.1637,16.77558,16.52094,GALAXY,0.04741336,9.047471e-06
17.91691,16.31516,15.52234,15.09428,14.75343,GALAXY,0.0475081,9.077856e-06
19.08864,17.06855,16.09059,15.61028,15.20187,GALAXY,0.07738753,1.813476e-05
19.47112,17.5788,16.54254,16.08324,15.7029,GALAXY,0.1266326,2.359148e-05
19.37352,18.15475,17.24083,16.81091,16.49955,GALAXY,0.1814191,4.594123e-05
19.46155,18.01535,17.30427,16.98354,16.74098,GALAXY,0.08365609,1.07175e-05
18.99504,16.91774,15.94133,15.44055,15.04952,GALAXY,0.05273196,1.426237e-05
17.85073,16.27442,15.50008,15.09332,14.74681,GALAXY,0.0514957,1.15105e-05
18.71865,17.61991,17.24086,17.01583,16.82195,GALAXY,0.04956877,8.960981e-06
18.7241,18.57758,18.44054,18.27627,18.08403,QSO,2.038383,0.0004420512
