,objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1650,1237667783343277162,118.32519,9.8745083,21.02877,20.59312,20.78578,20.60728,20.48279,-8.337199e-05,0.4282265,-0.2037487,0.1808872,0.1523571,STAR
1651,1237646796525863076,118.69251,-0.37768645,19.2915,17.00187,16.11502,15.86688,15.71533,0.0001580844,2.317812,0.8804131,0.2552843,0.1427412,STAR
1652,1237669680113189234,357.75211,6.980522,25.00018,22.92391,21.76963,20.70519,19.97965,0.6582663,3.198277,1.237679,1.035486,0.7366695,GALAXY
1653,1237652942632714703,346.58447,13.836239,22.28273,22.32372,20.30746,19.27957,18.67747,-4.497511e-05,0.04481506,1.993942,1.020205,0.6294136,STAR
1654,1237678617430720538,29.503131,1.0258084,19.06743,17.96843,17.55757,17.4244,17.40297,-3.15123e-05,1.082642,0.4006901,0.1143074,0.04672813,STAR
1655,1237655109448368207,169.46048,60.130427,19.33661,18.34613,17.97777,17.88858,17.90411,-0.0002960878,0.9998493,0.3502064,0.09375191,-0.01989937,STAR
1656,1237678663033553689,357.49899,5.9161035,23.79896,24.17911,22.99901,21.40539,20.2884,0.8924376,0.1448708,1.44313,1.546309,1.103662,GALAXY
1657,1237663783668088930,17.24245,-0.29450104,20.11774,18.4175,17.9225,17.707,17.44159,0.09496539,1.682055,0.6340771,0.2577343,0.2228088,GALAXY
1658,1237666339726754006,18.679888,0.24600672,21.50471,20.1765,19.58776,19.33805,19.04575,0.04864703,1.63394,0.6450367,0.3048115,0.2375622,GALAXY
1659,1237667291568932041,117.90321,10.15963,23.9539,22.65231,21.31824,20.07272,19.50645,0.0001659154,1.774494,1.356049,1.273203,0.5333004,STAR
1660,1237653663644451092,141.39661,0.78856665,19.33946,18.00177,17.54198,17.37508,17.37079,0.0001274706,1.341143,0.4558105,0.1612453,0.01905251,STAR
1661,1237667537456005964,117.62075,9.8833238,19.93988,19.16049,18.8238,18.71896,18.6576,-0.0003228217,0.7958851,0.3391838,0.08896828,0.06930161,STAR
1662,1237666339189227748,17.140379,-0.055386972,22.82687,20.79021,19.3012,18.79658,18.36912,0.2884996,2.557905,1.568716,0.5713654,0.3418026,GALAXY
1663,1237657220950393221,165.63049,55.644465,25.42829,21.83952,20.70771,20.1039,20.17011,0.0001458769,3.797722,1.134232,0.6006603,-0.03845787,STAR
1664,1237678779013988667,357.75349,6.07724,20.45667,18.54887,17.92408,17.5509,17.26959,0.05278362,1.785448,0.7722759,0.3528385,0.2469349,GALAXY
1665,1237654654177968422,132.4148,47.912204,23.23275,20.85818,19.43926,18.43843,17.87347,0.0001026961,2.840237,1.473562,1.006296,0.5467892,STAR
1666,1237657770176479329,162.51965,54.9415,20.34898,17.8216,16.91809,16.50654,16.33263,-0.0002801533,2.407162,1.000053,0.3635178,0.1870308,STAR
1667,1237654654178033857,132.45398,48.071841,23.38568,20.69989,19.34484,18.60125,18.22952,-4.787586e-05,2.775396,1.377836,0.7214909,0.3755646,STAR
1668,1237658204494102567,132.8165,35.905452,18.2949,17.18931,16.80661,16.67772,16.63094,1.690853e-05,1.099876,0.3787498,0.1346569,0.03988838,STAR
1669,1237658801493639297,156.9953,51.341756,19.49567,18.35708,17.883,17.73488,17.70304,0.0001876617,1.155428,0.472084,0.1388645,0.04302406,STAR
1670,1237655499746902161,223.50677,-1.3249914,21.69911,19.11679,17.72899,16.89784,16.38196,-6.570449e-06,2.620789,1.436274,0.8452911,0.4935875,STAR
1671,1237653613181927478,132.09148,48.971235,21.85735,20.49229,20.04937,19.74938,19.62443,7.70827e-05,1.34532,0.4432869,0.3143196,0.1139164,STAR
1672,1237674650996834535,167.18223,0.45761991,20.74925,19.47936,18.6773,18.28645,18.01381,0.08829971,1.322735,0.6814346,0.3666601,0.1997309,GALAXY
1673,1237648702984094267,223.70948,-1.244876,20.25064,19.81993,19.83536,19.98359,20.2325,0.0001021126,0.4403439,-0.03120804,-0.157486,-0.2808132,STAR
1674,1237648721203823346,118.6048,-0.19587508,20.59618,18.16985,17.19258,16.99383,16.87078,0.0001377904,2.422777,0.9087181,0.2925167,0.1344566,STAR
1675,1237667783880671337,119.32262,10.660589,22.3848,20.08033,19.60932,19.49483,19.42875,0.0002959218,2.500654,0.4792595,0.1262932,0.06084633,STAR
1676,1237678660888560216,3.26462859999998,4.2093896,25.45813,23.31435,22.17583,21.28006,20.25282,0.6133056,3.383125,1.285742,0.9897099,0.8101425,GALAXY
1677,1237658800957489367,159.62772,51.403214,23.33784,22.01517,20.38259,18.45132,17.4106,-9.859914e-05,1.417772,1.634218,1.925308,1.037035,STAR
1678,1237666339726885107,18.987679,0.3000778,21.2286,19.26993,18.49004,18.14135,17.81055,0.0888341,1.77994,0.8971634,0.3742046,0.3359184,GALAXY
1679,1237654867302286086,119.13303,-1.1363713,23.54667,16.25387,15.72528,15.52379,15.46239,0.0001002907,7.666639,0.5011272,0.1681089,0.07498074,STAR
1680,1237666339726426224,17.871605,0.34462531,20.49419,19.00525,18.18468,17.98563,17.59765,0.06556057,1.477543,0.7526169,0.3662834,0.2901058,GALAXY
1681,1237658800957685830,160.44109,51.611851,18.62259,17.50089,17.25311,17.19421,17.19303,-0.0002829485,1.114756,0.233078,0.05949593,-0.00983429,STAR
1682,1237663204922032254,17.925673,0.76797765,21.19375,19.48187,18.54277,18.06106,17.58068,0.1250158,1.574345,0.9056454,0.516943,0.3394451,GALAXY
1683,1237658614126936354,163.71399,48.914708,23.44437,20.81397,20.19015,20.0235,19.87123,0.002687117,2.485319,0.6125889,0.1844196,0.1456661,STAR
1684,1237666339189096646,16.934135,-0.16247641,23.24742,21.22249,19.78554,19.12493,18.71214,0.2707008,2.025963,1.569828,0.6100216,0.3675957,GALAXY
1685,1237658304355107074,169.85421,59.78674,24.63416,23.1194,21.31544,18.60024,17.22543,-0.0001015125,1.898991,1.8092,2.681433,1.389397,STAR
1686,1237661351628898904,166.35206,54.99317,22.44989,21.83735,20.48637,19.07494,18.37765,6.473834e-05,0.742281,1.36051,1.40246,0.7053013,STAR
1687,1237656494033797122,345.59329,13.031315,16.87174,16.01617,15.77086,15.70084,15.6845,-0.001343926,0.8650732,0.2278395,0.07832813,0.009176254,STAR
1688,1237663784741961827,17.516168,0.47118636,20.61957,18.98401,18.22196,17.82739,17.40998,0.06576455,1.585716,0.7510033,0.3790188,0.2882175,GALAXY
1689,1237672765523690447,357.12171,5.2211795,23.56842,23.00751,21.554,20.60896,19.93841,0.5560232,0.6949539,1.457926,0.9851074,0.6694183,GALAXY
1690,1237663784212758602,35.117896,0.031949223,18.707,17.48705,17.04515,16.89676,16.83986,-7.82044e-05,1.219425,0.4355278,0.1468048,0.0506649,STAR
1691,1237658611443630200,168.09317,47.528629,20.09377,17.95533,17.02826,16.65661,16.52422,7.864078e-05,2.167244,0.9424095,0.4019203,0.118948,STAR
1692,1237652944236184528,329.77153,13.15573,24.50155,20.95078,19.99081,19.67204,19.45095,-4.8708e-05,4.083982,0.9800682,0.2945137,0.229641,STAR
1693,1237652942632124741,345.21559,13.687645,19.18865,19.09995,19.0771,18.54843,18.06467,0.000141385,0.1348667,0.1136742,0.4896679,0.4247932,STAR
1694,1237656242233082077,330.11485,12.595773,18.64291,16.76186,16.03772,15.82323,15.70379,-7.715033e-05,1.894032,0.7061729,0.2525215,0.1108961,STAR
1695,1237658801494229194,159.14689,51.684975,24.60977,22.60566,20.89262,18.82474,17.7489,5.43238e-05,2.171648,1.708288,2.054237,1.073032,STAR
1696,1237658802566267176,152.62148,50.992276,23.20355,22.00764,20.30662,19.64883,19.05957,-0.0003299534,1.215506,1.687193,0.6612968,0.6110535,STAR
1697,1237672839061372991,357.52409,4.4725883,23.37461,23.60838,21.54817,21.5278,21.74565,0.3260656,-0.2063599,2.325209,-0.00564003,-0.3687096,GALAXY
1698,1237663784749695161,35.280149,0.56672984,19.33557,18.14256,17.66491,17.51574,17.42939,0.0001030078,1.218891,0.4574509,0.1596069,0.07193756,STAR
1699,1237658205578788988,162.36192,48.451875,21.35897,18.94497,17.65728,17.0982,16.85445,-0.0001905737,2.378078,1.341146,0.5581932,0.2314701,STAR
1700,1237666339726950575,19.197975,0.31122971,21.09528,19.43476,18.86963,18.57627,18.20653,0.07718004,1.515034,0.6404724,0.3855667,0.2124367,GALAXY
1701,1237678660352409968,4.8857165,3.7842301,23.34548,24.13012,22.86172,21.42653,20.55712,0.7276083,1.160328,1.130253,1.319788,0.7507515,GALAXY
1702,1237658205030776991,131.96777,35.941033,19.3437,18.47707,18.19574,18.09091,18.06378,0.0003677733,0.8824329,0.276495,0.1054096,0.01902771,STAR
1703,1237654654177902603,132.05588,47.785892,18.89938,18.02821,17.68643,17.55205,17.52934,-0.001149634,0.8892326,0.3340836,0.141283,0.01203156,STAR
1704,1237667536382460344,118.35465,9.3159942,24.54821,19.79047,19.19791,18.9967,20.66938,0.000147859,4.813906,0.6593361,0.2459545,-1.814508,STAR
1705,1237657221485494385,158.70743,54.710456,20.93599,18.28428,16.91809,16.22586,15.8278,0.0001020044,2.667137,1.375351,0.6430454,0.4708443,STAR
1706,1237667783344064038,120.10403,10.584654,25.26867,23.13578,21.61065,20.62187,19.99169,-0.0001030686,3.410587,1.888525,1.001694,0.566679,STAR
1707,1237669516366905513,357.26016,6.3497001,19.84651,19.25856,18.57596,18.35544,18.00249,0.0,0.5916157,0.6866093,0.2290134,0.316927,GALAXY
1708,1237663784205680836,18.886245,0.072623278,21.21701,19.5658,19.00718,18.57827,18.26171,0.0467606,1.804855,0.7306995,0.3592091,0.2830372,GALAXY
1709,1237655107301015800,170.81816,58.370286,22.02239,19.82299,18.43067,16.90798,16.17814,-0.0001099393,2.406849,1.386141,1.520439,0.750391,STAR
1710,1237663785279225935,18.474255,1.0371096,20.52298,18.76192,17.81281,17.29664,16.91023,0.07624254,1.687456,0.8322773,0.3925018,0.2854471,GALAXY
1711,1237678661422744564,357.06236,4.6270052,23.12395,24.03016,23.14186,22.00995,21.46909,0.9337592,0.6703072,1.053755,1.13727,0.8214703,GALAXY
1712,1237666340800495851,18.74284,1.1167238,24.29765,21.62488,19.9262,19.26687,18.97745,0.2811013,1.974451,1.681047,0.5457993,0.3404598,GALAXY
1713,1237663784205418602,18.31032,0.19160923,20.23072,18.3724,17.85262,17.56817,17.11369,0.04490559,1.69109,0.7283649,0.3374386,0.2834282,GALAXY
1714,1237663784742092960,17.949886,0.60058799,21.87259,19.84105,18.92216,18.35155,17.91953,0.1077178,1.856468,0.9916,0.4942379,0.3378925,GALAXY
1715,1237663783668220052,17.63044,-0.33768776,20.44136,19.30883,18.73923,18.39477,17.93417,0.09930895,1.317451,0.7603436,0.4550781,0.2881699,GALAXY
1716,1237648722299125926,167.76964,0.6453333,21.58088,19.5219,18.4423,17.9786,17.5986,0.1826603,2.18779,1.1752,0.4699497,0.3432045,GALAXY
1717,1237658611978928239,162.74242,46.984175,19.82365,18.34157,17.78894,17.55091,17.44892,-0.0001539836,1.542805,0.6368561,0.267416,0.1272774,STAR
1718,1237650796217827469,141.21759,0.1282383,19.08425,17.21733,16.47466,16.23197,16.09887,0.0001948379,1.863817,0.7514534,0.2466888,0.135498,STAR
1719,1237672765523951708,357.25165,4.6644877,23.79052,22.77416,21.07139,21.05853,21.26689,0.2341863,0.9767265,1.821636,-0.02475739,-0.1895676,GALAXY
1720,1237666338653733018,20.334771,-0.61431923,19.3814,17.84049,17.54971,17.15451,16.68027,0.05369212,1.520634,0.7348232,0.4147882,0.2983789,GALAXY
1721,1237667429009720148,118.30904,10.660145,19.81787,18.65566,18.50202,18.52125,18.54391,1.878917e-05,1.219761,0.1373405,-0.02237892,-0.01791954,STAR
1722,1237663784742224046,18.163695,0.50633586,24.40379,21.58996,20.05524,19.45169,18.88358,0.357564,2.339653,1.711414,0.6211128,0.4545345,GALAXY
1723,1237669516367036629,357.61568,6.241898,20.18491,18.33173,17.46193,17.07254,16.59805,0.05568236,1.985405,0.8913918,0.4190893,0.3468266,GALAXY
1724,1237658203431108619,162.41318,46.705776,17.01182,15.80282,15.73738,15.7455,15.75779,-0.000190787,1.230865,0.0458498,-0.004705429,-0.01686954,STAR
1725,1237666339726426396,17.952864,0.21074392,24.36643,21.74693,20.08678,19.62682,19.12894,0.356963,3.496208,1.662952,0.5976448,0.420639,GALAXY
1726,1237655692478120223,224.41535,-1.7692842,20.72666,19.59445,19.34015,19.29527,19.21918,-0.0001288619,1.150272,0.2473621,0.05065536,0.09950638,STAR
1727,1237678598092424247,4.45495369999998,3.3282793,23.01291,25.18734,23.10927,21.70668,20.65639,0.5821792,-2.945364,2.948845,1.33238,0.9656239,GALAXY
1728,1237667292106391981,118.90122,11.149372,20.93667,18.37485,17.35553,17.00964,16.68015,-5.364141e-05,2.56439,1.051849,0.3876591,0.2880268,STAR
1729,1237660765368877567,118.20114,22.237736,19.40838,17.96443,17.36996,17.14952,17.01992,-5.087745e-05,1.412514,0.5961781,0.2215977,0.1196289,STAR
1730,1237663783668351262,17.928138,-0.37003818,22.98619,21.9127,20.29203,19.50239,19.08463,0.4524153,1.168312,1.682154,0.757494,0.4286041,GALAXY
1731,1237678660352541323,5.22261759999998,3.8786482,23.00279,23.08562,21.95474,20.84476,20.08235,0.6327294,0.6074371,1.3283,1.060835,0.6302242,GALAXY
1732,1237658611979190405,163.64231,47.27392,23.58709,20.90937,19.4174,18.70534,18.30663,-0.0001278343,2.71007,1.494774,0.7303486,0.3731461,STAR
1733,1237678617433210977,35.115608,0.9182216,19.66087,18.34105,17.86636,17.6907,17.65274,5.571468e-05,1.30286,0.4954395,0.1732883,0.03966141,STAR
1734,1237648720667083121,118.83228,-0.51016849,18.30597,16.62334,16.10609,15.84923,15.71769,-0.0001337557,1.563328,0.6363945,0.263092,0.1381397,STAR
1735,1237674650460225642,167.74132,0.20457629,21.23625,19.56108,18.53362,18.21377,17.82853,0.1061551,1.75622,0.983614,0.4072285,0.3642883,GALAXY
1736,1237658800419504363,156.15597,50.207163,22.78842,21.24223,19.86108,18.88676,18.35925,8.787897e-05,1.693291,1.547344,0.9390831,0.5513802,STAR
1737,1237678779014644270,359.16015,6.1150128,22.59367,23.28169,21.77699,20.72244,20.1729,0.6353996,-0.6895752,1.478552,1.030214,0.692543,GALAXY
1738,1237678598092751049,5.25648999999999,3.240855,23.07473,20.7735,19.43023,18.89816,18.54755,0.2668115,2.063475,1.391657,0.5180149,0.3301449,GALAXY
1739,1237667782806406415,118.4276,9.5603917,24.8265,21.68215,21.19265,21.02068,20.83149,0.0002087205,3.566921,0.4913311,0.1488037,0.1152477,STAR
1740,1237672839060980578,357.23943,5.3707824,23.47923,23.68286,22.91922,21.59778,20.36741,0.8533346,0.7123318,1.039249,1.210403,0.9539127,GALAXY
1741,1237663784741830886,17.254236,0.57162903,22.69847,21.16955,19.59145,18.98198,18.51655,0.3316289,1.537376,1.645533,0.5980339,0.3586998,GALAXY
1742,1237660958105075917,118.11703,21.868476,17.89998,16.47903,15.94917,15.79333,15.73813,0.0001290085,1.4503,0.5119781,0.1601667,0.05943584,STAR
1743,1237674648850530473,169.85682,-1.0748897,20.46401,19.41262,19.31363,19.134,18.88033,0.1061499,1.141129,0.3194847,0.2926044,0.1031151,GALAXY
1744,1237678619567456862,4.87048800000002,3.103068,23.84873,22.10993,20.67601,20.1409,19.71345,0.2680747,1.921732,1.516676,0.5305462,0.3208599,GALAXY
1745,1237653612644794557,131.94888,48.329323,21.88007,19.7708,18.89165,18.57586,18.43602,-4.916245e-05,2.187384,0.8925266,0.3103676,0.1440525,STAR
1746,1237657628438626635,133.01788,37.925873,23.4947,20.32875,19.32057,18.87238,18.61758,0.0002902795,3.190304,1.092003,0.454546,0.273983,STAR
1747,1237648722299060413,167.59284,0.70896197,20.91268,18.8522,17.9398,17.50592,17.20833,0.08447506,2.016245,0.9540234,0.4326172,0.3217888,GALAXY
1748,1237678598092424137,4.51274869999997,3.2212509,23.51976,23.66847,21.96358,20.96941,20.31157,0.639617,-0.5375309,1.970358,1.010725,0.6564751,GALAXY
1749,1237669680113058359,357.4866,6.8340245,23.63965,23.15671,22.13465,21.02395,20.46031,0.8493015,0.0473671,1.398224,1.026173,0.7319107,GALAXY
1750,1237658802566397960,153.12866,51.10559,18.09283,17.14008,16.84485,16.74234,16.71856,-0.0007699466,0.9377384,0.2860565,0.1053448,0.03447342,STAR
1751,1237672839061177046,357.44837,4.9116233,23.93699,24.11737,22.11827,20.81894,20.05805,0.5787275,0.3372898,1.941727,1.372234,0.7626934,GALAXY
1752,1237678778477052632,357.60049,5.7601196,22.86323,23.09266,21.92194,20.68333,20.06004,0.5928193,-0.1536465,1.49975,1.10833,0.655098,GALAXY
1753,1237678660352410147,4.97654,3.854398,22.54478,21.53659,20.03113,19.5091,19.08204,0.2667434,1.321722,1.564251,0.5158901,0.40905,GALAXY
1754,1237678598629425790,4.82072849999997,3.6563245,23.14845,23.02318,22.57073,21.32379,20.4749,0.8223189,0.3728313,0.6096516,1.146315,0.6915035,GALAXY
1755,1237646796525929140,118.95144,-0.30782713,20.82002,18.99035,18.28013,17.90795,17.95716,0.0003635223,1.845093,0.7151432,0.3960514,-0.06649399,STAR
1756,1237657220412342447,161.41446,54.459524,23.75695,21.05254,19.6504,18.72164,18.69988,2.745747e-05,2.742044,1.402643,0.9308376,0.05972672,STAR
1757,1237666338115485781,17.19336,-0.85247135,22.24237,20.00137,18.90818,18.48781,17.99292,0.1732223,2.705564,1.217041,0.4445133,0.3712997,GALAXY
1758,1237666338653733079,20.258927,-0.53727161,20.969,19.66934,19.54217,19.26918,18.90145,0.09098372,1.242208,0.5624065,0.3312664,0.1276436,GALAXY
1759,1237678600218542215,329.55332,13.434873,18.87806,17.67855,17.35894,17.24346,17.43204,2.806061e-05,1.325602,0.4037857,0.09884834,-0.2597923,STAR
1760,1237658803104383041,156.51977,52.588728,20.47772,22.19332,21.60963,22.97374,20.18653,-0.004020071,-1.679953,0.606842,-1.315006,2.780283,STAR
1761,1237657220949278922,161.61683,54.829213,23.10402,19.82178,18.41527,17.01306,16.32018,0.0001642095,3.244694,1.428448,1.374826,0.7013416,STAR
1762,1237663783668285559,17.742164,-0.223673,20.65956,20.03355,19.88201,19.73125,19.5376,0.08957192,0.8510151,0.3339729,0.3057327,0.1209984,GALAXY
1763,1237678598092489446,4.5286198,3.1529619,23.44967,23.58041,21.96609,20.972,20.14422,0.6406654,0.3871708,1.472488,1.042011,0.7380905,GALAXY
1764,1237658613589934157,163.5232,48.530236,19.59927,17.50931,16.68242,16.37668,16.16765,-0.0002093525,2.089184,0.8226337,0.3174858,0.2050152,STAR
1765,1237660343924621445,118.89794,24.00208,18.69585,17.27256,16.75977,16.61471,16.54549,0.0001448578,1.426497,0.5069065,0.1591682,0.05881119,STAR
1766,1237657219875668063,162.51515,54.208296,22.37527,19.72134,18.44662,17.71191,17.32074,-6.864064e-05,2.765718,1.356239,0.7390614,0.3785858,STAR
1767,1237648722299322498,168.21354,0.82025983,20.99733,19.15909,18.26007,17.86612,17.42333,0.0993662,1.797522,0.8841467,0.4081945,0.3231602,GALAXY
1768,1237650796754698293,141.15105,0.45958352,18.85375,17.52786,17.06283,16.9108,16.84879,0.000288741,1.334652,0.4620647,0.1557941,0.05997658,STAR
1769,1237678661959745901,357.36575,4.9935948,23.23572,22.69036,21.65247,20.65647,19.90963,0.6690974,0.4376945,1.249565,1.051271,0.7009792,GALAXY
1770,1237660343924621621,118.82241,23.970019,19.57441,18.69672,18.41534,18.2921,18.28977,0.0006791617,0.9196205,0.2695999,0.1203461,0.01693726,STAR
1771,1237674649924403417,170.24535,-0.38274758,20.88117,18.77288,18.03926,17.5289,17.19713,0.103088,2.034863,0.9479122,0.416337,0.3320541,GALAXY
1772,1237663783131087050,17.046785,-0.65539777,20.91302,19.65422,19.1718,18.91911,18.44108,0.04740194,1.333317,0.6351089,0.4051685,0.265789,GALAXY
1773,1237663784741830841,17.318653,0.47331275,21.20919,19.45343,18.82373,18.47383,18.05573,0.04456623,1.654829,0.7659245,0.3564777,0.2787819,GALAXY
1774,1237663785278898303,17.68248,0.92962379,21.70151,20.78718,19.73376,19.04092,18.7516,0.107522,1.606358,0.775135,0.4275951,0.2942543,GALAXY
1775,1237674650997031112,167.69207,0.59287527,22.29449,19.96098,18.64783,18.19737,17.88964,0.1848668,2.466347,1.24316,0.4885559,0.3517246,GALAXY
1776,1237678620103934448,3.94900360000003,3.3989095,22.78279,22.27493,21.99108,21.71362,22.11495,0.9006886,0.4431553,0.3371677,0.2591629,-0.4973145,GALAXY
1777,1237664871894089952,132.99882,35.748005,23.03147,19.80995,18.16412,16.61692,15.77749,-0.0001307808,3.49861,1.655684,1.543627,0.8480263,STAR
1778,1237648721762189465,167.60921,0.30974429,21.45951,20.0459,19.48194,19.08075,18.98483,0.09374503,1.244946,0.604847,0.3754559,0.2216797,GALAXY
1779,1237648721203889315,118.75232,-0.10242026,19.27956,17.50181,16.84976,16.65426,16.50532,0.0001950689,1.761141,0.6484833,0.209919,0.1262226,STAR
1780,1237663204922228921,18.425046,0.7958086,21.63631,20.47516,19.75885,19.40552,19.04667,0.06435616,1.216799,0.6426849,0.3898678,0.2943325,GALAXY
1781,1237678598092161868,3.89172480000002,3.3127598,23.272,23.2681,21.72124,20.71508,20.04259,0.5762267,0.6924839,1.544048,0.9937725,0.6399593,GALAXY
1782,1237663277943357454,35.562684,0.421796,19.62947,18.66569,18.327,18.15467,18.23463,-5.231397e-05,0.9708729,0.3380508,0.1709328,-0.08984184,STAR
1783,1237657221486542940,162.83538,55.550684,18.84581,17.85993,17.47303,17.29796,17.21366,4.59123e-05,0.9916878,0.4181137,0.1652355,0.07762718,STAR
1784,1237670359251222964,123.25826,12.257201,23.08709,20.10396,19.27958,19.15535,18.9847,0.0001984832,3.118504,0.8313713,0.1221638,0.1565571,STAR
1785,1237678660352541518,5.1920619,3.8896438,25.8785,23.75204,22.66364,21.13401,20.27026,0.7476835,3.129839,1.195602,1.676014,0.7733574,GALAXY
