objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237662685755999050,215.30769,34.506349,25.01936,23.73502,21.80069,20.65682,20.26038,0.6320293,2.555124,2.329054,1.125666,0.4158554,GALAXY
1237662685756064116,215.36672,34.543568,25.60797,22.90392,21.31969,20.52369,19.95612,0.4723616,4.365616,1.515776,0.8766079,0.5391006,GALAXY
1237662685756064354,215.42548,34.430423,22.92482,21.7961,21.21348,20.81559,20.25515,0.2586189,1.146799,0.5773468,0.4223289,0.52285,GALAXY
1237662685756129581,215.46901,34.418425,24.82711,22.16446,20.74344,20.1288,19.85449,0.4588903,3.319397,1.447002,0.7334671,0.2857838,GALAXY
1237664854180889512,215.41597,34.331616,24.51269,22.93888,21.2395,20.22805,19.85571,0.5173942,1.845942,1.735575,1.030474,0.4526615,GALAXY
1237662685756129615,215.47442,34.393724,23.61601,22.47215,21.38923,20.58279,19.91236,0.5610464,1.110189,1.143015,0.879303,0.6482353,GALAXY
1237662685219258889,215.43056,34.121533,24.55304,24.7211,22.12879,21.02425,20.37609,0.6778587,0.009187698,3.208715,1.205021,0.5718861,GALAXY
1237664854181020218,215.57362,34.150714,23.66713,23.26065,21.49899,20.84352,20.15972,0.4189723,0.3423634,1.772371,0.7738552,0.6006985,GALAXY
1237662685219324686,215.52845,33.942877,25.7754,23.75848,21.76682,20.60371,20.18676,0.6078236,4.098766,1.744431,1.179825,0.4653625,GALAXY
1237662685219324487,215.59615,33.913134,24.3907,22.80225,21.7405,20.91305,20.67319,0.5278315,1.114399,1.335434,0.7338524,0.3021069,GALAXY
1237662685219324693,215.52902,33.924524,24.16654,23.53095,21.6501,20.52941,19.92822,0.6389833,0.895174,2.011396,1.112555,0.5322247,GALAXY
1237664853644214653,215.60504,33.809263,23.83116,23.4332,21.60375,20.50055,19.83868,0.6422176,0.5951691,1.974051,1.214443,0.5066586,GALAXY
1237662685219324108,215.60447,33.987909,22.4122,20.70536,19.39381,18.84713,18.46554,0.2966596,1.664915,1.323473,0.6028976,0.287632,GALAXY
1237664853644214820,215.65462,33.808828,24.69937,23.30564,21.85889,20.77462,20.08627,0.5918391,1.991507,1.651491,1.126963,0.6018829,GALAXY
1237664853644149584,215.53664,33.799367,23.48256,22.47232,21.49441,20.82991,20.09871,0.5942748,0.821825,0.9727383,0.6903591,0.5409203,GALAXY
1237664853644149891,215.47898,33.730164,22.9582,23.90932,22.27078,21.17302,20.44021,0.6873727,-0.8349476,1.997295,1.231655,0.4952087,GALAXY
1237664853644148984,215.43895,33.809478,22.68494,20.76565,19.38685,18.97972,18.48601,0.2703594,2.042353,1.494846,0.5364971,0.3567886,GALAXY
1237662684682388280,215.3669,33.681236,24.59259,22.85287,21.44163,20.35961,19.97176,0.6130487,3.001566,1.575562,1.114359,0.4451828,GALAXY
1237664853644084104,215.38321,33.764601,22.41201,21.61748,21.21118,20.85113,20.50474,0.1755789,0.8072891,0.4481449,0.3627872,0.3133945,GALAXY
1237662223541600706,215.84192,34.513334,24.57283,23.14744,21.25747,20.34036,19.8974,0.4766824,1.926157,2.093935,0.9116726,0.2805805,GALAXY
